label,risk_score
-1,-2.2010573602280754
-1,-3.6747811146191403
-1,-2.3924759973865517
-1,-2.622439466050465
-1,-5.36662375352083
-1,-4.072789651543616
-1,-3.609111646874112
-1,-0.6987997296018855
-1,-3.5316428888580385
-1,-0.3859671904772348
-1,-0.019815802899904145
-1,-2.106141720187217
-1,-1.9458176735888444
-1,-2.170355172713176
-1,-3.9047117764669173
-1,-0.9062548434947326
-1,-3.3585351819754368
-1,-3.6324702826396447
-1,-4.47007521536373
-1,-2.407215936694211
-1,-1.3644921801018222
-1,-0.4460819691556678
-1,-4.714936776968669
-1,-2.2675602557679637
-1,-0.5761256273473572
-1,-3.907825559106551
-1,-3.7180445932148563
-1,-4.109419550341663
-1,-3.927285652521823
-1,-1.615066420568969
-1,-2.289219873309529
-1,-3.0290489857042435
-1,-0.5373738612598533
-1,-4.098508319640193
-1,-2.2923353178823698
-1,-4.507628375656228
-1,-1.3968074079015294
-1,-3.204186301876274
-1,-4.419368113888336
-1,-2.39829357082866
-1,-1.3894778896169433
-1,-1.6512420348642503
-1,-4.562246567805571
-1,-2.1558536738087044
-1,-3.2737073682359625
-1,-2.9803718012430602
-1,-4.228386605341403
-1,-0.969370047016421
-1,-0.44275203825723186
-1,-0.7013643864489967
-1,-2.9406540016903735
-1,-2.1639640645448464
-1,-2.4441182052977153
-1,-2.8284853413045634
-1,-3.8295203757921374
-1,-4.131828668217854
-1,-1.990144927109506
-1,-3.7093416405569895
-1,-3.5206825760105978
-1,-0.14778047143590356
-1,-1.5997838428996614
-1,-2.7183098544627375
-1,-1.0778912348974872
-1,-1.1307066561164352
-1,-3.436673289237239
-1,-3.7531755674215823
-1,-3.084738543762907
-1,-2.5130538687604567
-1,-2.0719991069031374
-1,-2.364582541633972
-1,-4.337533367827165
-1,-0.9788579522587938
-1,-2.8488335401528806
-1,-3.7061074851728857
-1,-1.6046940921579123
-1,-4.1935707516939615
-1,-1.9024699886058756
-1,-3.6227299424334003
-1,-5.716968150895923
-1,-0.4862266702878326
-1,-5.540172634622129
-1,-2.3214818598569322
-1,-3.81856532222308
-1,-1.8898180601462067
-1,-2.9897540076128903
-1,-2.544249490056598
-1,-3.6177248073566926
-1,-3.4653103381965384
-1,-1.1285338531190343
-1,-3.7199232128562882
-1,-3.1357857892883683
-1,-4.148744154829033
-1,-3.989984991898843
-1,-3.542646016248364
-1,-4.551030186818311
-1,-2.7344006356545765
-1,-0.5271147132574338
-1,-3.4118080070639336
-1,-3.4976055225262095
-1,-2.5537507726459427
-1,-4.524311210017442
-1,-1.0609499394939295
-1,-1.9438180281535447
-1,-1.296278916455388
-1,-2.7260235657651024
-1,-2.5323839434464253
-1,-1.4315508156764531
-1,-1.4900166218400688
-1,-0.78154943246711
-1,-1.3575345433709192
-1,-1.1225939229188513
-1,-3.4021502240977366
-1,-1.987713727048161
-1,-3.209028066789283
-1,-3.897695411499702
-1,-0.1708469054193853
-1,-3.4090600741588504
-1,-1.7401099992322957
-1,-4.083593518432577
-1,-4.362084253843203
-1,-3.366095787813828
-1,-2.565201565836581
-1,-1.24350796803486
-1,-4.755190566369445
-1,-5.624691080721926
-1,-1.1559576680832016
-1,-0.9270821389564887
-1,-2.596732422270578
-1,-4.120472935136034
-1,-3.882771018816147
-1,-3.6951875201073743
-1,-3.201447327386769
-1,-2.2967019682605674
-1,-0.6382197101835576
-1,-3.95548762437023
-1,-2.7165886749609305
-1,-3.8937571803988726
-1,-2.0235924977043886
-1,-4.265934051202702
-1,-1.4068938310973456
-1,-2.9860024800755127
-1,-0.7407125096421353
-1,-1.3889524581395678
-1,-3.9568922647084
-1,-4.6285714314064075
-1,-3.3604587456414143
-1,-3.7847639250777414
-1,-3.124587754988318
-1,-2.754282526503968
-1,-0.7451710283933629
-1,-0.7057486104395015
-1,-2.451910985316198
-1,-2.4227147167613134
-1,-0.13183944661102753
-1,-2.286957225776117
-1,-4.506301747939913
-1,-3.3409789683086717
-1,-3.727596606180526
-1,-3.3330055122919506
-1,-1.6326175466135753
-1,-1.1961025936569518
-1,-4.07464418040651
-1,-0.7582570896359127
1,0.67867924799801
-1,-0.7830687212977983
-1,-3.927690564683825
1,0.770141883895203
-1,-1.2705740743302814
-1,-2.36672192295642
-1,-1.2049942775291316
-1,-2.520794231945728
-1,-4.632714780315838
-1,-2.6866124936122806
-1,-2.659131186012274
-1,-2.946891176408794
-1,-0.1572357832069627
-1,-2.8145453863221777
-1,-3.443696211208822
-1,-3.39116929665922
-1,-2.790335687923274
-1,-5.4547289004204575
-1,-3.215594434096973
-1,-1.9412132338705297
-1,-5.855504640450599
-1,-0.6133415035505541
-1,-3.5055784855817516
-1,-3.5571102360602005
-1,-0.26268529805148216
1,0.8453046023916867
-1,-2.4817060367863166
-1,-4.085090246976536
1,0.16356011347205057
-1,-2.9236452571728373
1,0.3859984452550905
-1,-0.11496424639622649
-1,-4.3255608821215645
-1,-4.089405940975858
-1,-2.035894142486576
-1,-1.2897965516675007
-1,-2.560929372247976
-1,-1.6798285684080616
-1,-3.443964932234883
-1,-0.5247988005595512
-1,-2.7518879965036414
-1,-2.395367569492008
-1,-2.718601379801975
-1,-1.7267543255269908
-1,-1.0990880084880528
-1,-4.0508996416377006
-1,-1.5387789188244967
-1,-2.8586957545346467
-1,-3.1873535361193115
-1,-2.0862573585599895
-1,-2.4669402678852834
-1,-4.28215948755407
-1,-3.229123218898807
-1,-4.002892088994468
-1,-1.390811462376762
-1,-2.311595588451562
-1,-4.2546757039951135
-1,-2.206863496834147
-1,-3.3404813908965805
-1,-2.0632539300666277
-1,-3.516977123026544
-1,-1.9226773920851885
-1,-1.9288672563316513
-1,-2.937553733566459
-1,-3.272207500818609
-1,-1.2294903398355514
-1,-1.6477605143025589
-1,-4.198982689682299
-1,-3.1312818112077054
-1,-0.8428350695935543
-1,-2.972612048318118
-1,-1.8738931902747404
-1,-2.1667206244123958
1,1.2571517584152354
-1,-5.006382910326089
-1,-3.339144804571067
-1,-2.3832695480723567
-1,-2.2911972803328045
-1,-3.7768196945289914
-1,-4.918993958423816
-1,-2.741371265253831
-1,-4.746423425481104
-1,-0.3249984590648831
-1,-2.680883775707259
-1,-3.1539738458513664
-1,-3.816039311885743
-1,-3.797854059670799
-1,-2.8449526813659394
-1,-2.9730691389043074
-1,-1.5015682643591424
1,1.2636634098853605
-1,-1.089631920843519
-1,-4.571310397446094
-1,-1.301750809624077
-1,-3.857244987200155
-1,-4.969285269184542
-1,-3.4587432033573142
-1,-1.7444577647107582
-1,-2.4663929719038586
-1,-1.5769784254436077
-1,-4.025524974292699
-1,-3.8304857299832915
-1,-0.7287552623169505
-1,-0.8578871050629522
-1,-1.0275796387561251
-1,-4.141508551146807
-1,-0.17526735025753193
-1,-3.4017391175363016
-1,-2.773150233963539
-1,-2.1323750633494845
-1,-0.9331612029556495
-1,-4.193982567358328
-1,-3.3014104663360833
-1,-3.3150961389945017
-1,-4.652272806276789
-1,-2.4071078932450023
-1,-2.9815600621920275
-1,-1.3581337945625673
-1,-2.9066777033150464
-1,-1.6817371926496965
-1,-1.8702461573237785
-1,-3.6302164540535298
-1,-3.1938124221440574
-1,-2.0391587605371213
-1,-2.499153255107439
-1,-1.0949459549095066
-1,-2.25215081652671
-1,-2.7987798692236554
-1,-1.6051425580490224
-1,-0.96661316903015
-1,-3.9837784636831977
-1,-4.095933640418284
-1,-5.032272453542491
-1,-2.563519016870009
-1,-3.461285835362104
-1,-1.5443211187114563
-1,-5.107021644909901
-1,-3.4412133209596725
-1,-3.332750597888303
-1,-1.866538596964515
-1,-1.5518538467549232
-1,-1.2447864428658948
-1,-4.246953470014153
-1,-1.8683754541120894
-1,-1.3883840902023323
-1,-2.1178549836387166
-1,-2.696796991792873
-1,-3.294548805592349
-1,-1.9847584300653578
-1,-2.618214952638575
-1,-4.193729587932235
-1,-2.870938539664005
-1,-1.5921321350535984
1,1.0493296252124469
1,0.6137374037052064
-1,-3.8473046428983286
-1,-1.674922447797049
-1,-1.0482055968353392
-1,-4.268936176890373
-1,-1.0755171548019655
-1,-1.775412728270591
-1,-1.8381571665735146
-1,-3.960917468093748
-1,-1.7985923892876623
-1,-4.823224240394394
-1,-1.745745195066848
-1,-2.7697932066877233
-1,-4.051605729507921
-1,-2.5169355020128714
-1,-3.5004590758755842
-1,-1.6778932802938165
-1,-1.2882804994373953
-1,-2.763431843347818
-1,-2.2891159378925687
-1,-0.09342597549184906
-1,-1.7196064419295964
-1,-0.14501185129715077
-1,-1.9638243849784776
-1,-3.5487807868458523
-1,-1.4301464023814576
-1,-2.072539419749951
-1,-3.0903511895390468
-1,-0.7109401683647167
-1,-3.594025274113389
-1,-2.517185770468084
-1,-4.450058332076077
-1,-2.0550616358519807
-1,-3.8142603061207305
-1,-1.9830892190384666
-1,-1.3087358148968566
1,1.547470770536956
-1,-1.9183021277716867
-1,-0.1459590039944063
-1,-4.784023819781654
-1,-3.8110233739002135
-1,-4.621058591589767
-1,-2.3585155052778197
-1,-4.327357593376028
-1,-1.4684768927716902
-1,-2.816613229560666
1,0.06070861385270554
1,3.250068131452816
-1,-0.8731903459595638
-1,-3.8250297507062285
-1,-1.2757264557962018
-1,-3.610813422132093
-1,-2.2473674837551205
-1,-1.1814072730002676
-1,-4.1991519240209
-1,-4.027563660403022
-1,-2.0064612279476446
-1,-1.313320927885201
-1,-1.7672920140624915
-1,-2.1014797583999476
-1,-1.9681543062009232
-1,-3.0268310585087104
-1,-4.989019603831209
-1,-7.353413867317593
-1,-3.1283074901285857
-1,-2.7699443894835962
-1,-1.521902167302292
-1,-2.758357942659126
-1,-1.493579168246249
-1,-0.7764373176990784
1,0.129233234227336
-1,-4.70221049525677
-1,-4.26866366505724
-1,-4.196018389954446
-1,-3.341147608768558
-1,-2.080147176350898
-1,-1.6895548512684897
-1,-4.283495957266013
-1,-2.122754676103
1,0.10726302618615147
-1,-2.5291558018071116
-1,-1.3547052414460328
-1,-2.425438557489572
-1,-2.538869322313794
-1,-2.12819137219572
-1,-1.2771757091299536
-1,-2.1324617106157335
-1,-3.6625436131061018
-1,-0.8960499087816477
-1,-2.7930727957468413
-1,-2.000278305972883
-1,-2.225402669787173
-1,-2.720660183032629
-1,-3.605158665443372
-1,-0.10803085141690572
-1,-0.504918217114503
-1,-4.392818505312556
-1,-3.875470081173416
-1,-1.5681898833726784
-1,-5.840445462101185
-1,-3.8414617149126933
-1,-3.6553523848186904
-1,-3.8162626103333475
-1,-3.3270125150907237
-1,-2.213255922450534
-1,-1.185506909321025
1,0.44089893949660564
-1,-5.608576309789862
-1,-3.360714437443221
-1,-4.104540605837907
-1,-4.137555939529339
-1,-4.470703787079225
-1,-3.255222857174418
-1,-3.9141030088429165
-1,-0.7468196380372896
-1,-2.388350324454583
-1,-3.4593747363649126
-1,-2.3264811757249175
-1,-2.4835904156427455
-1,-0.7034999693496107
-1,-4.109801064689862
-1,-0.9592632074510159
-1,-4.230470437880472
-1,-1.7656835374200608
-1,-1.7519907911390262
-1,-3.9550802006852637
-1,-3.19286673954072
-1,-3.14696968885739
-1,-1.9896905806548832
-1,-2.400105988956159
-1,-2.0143005957324354
-1,-1.5673859351239119
-1,-4.372445833626976
-1,-1.1289238965439368
-1,-3.104316217361676
-1,-3.9810322841336028
-1,-4.877615299271478
1,2.275680480867006
-1,-3.879659957251952
-1,-1.4391513479034868
1,0.027556222566290978
-1,-4.433051521638193
-1,-1.984720199224612
-1,-3.0186138444827613
-1,-4.042202657601792
-1,-2.9218614400002076
-1,-4.639516646515384
-1,-0.8212996840136462
-1,-2.495254745975617
-1,-2.8977227954661964
-1,-2.540046688197751
-1,-2.418702953806836
-1,-2.5578330135094554
-1,-0.12646628736973986
-1,-2.9570321760043115
-1,-3.7524848849593035
-1,-2.581283787432423
1,0.07020446554839926
-1,-1.125717700016064
-1,-4.052180898385905
-1,-3.810114778539975
-1,-3.852917235652199
-1,-3.196766671774361
-1,-1.2513877852209288
-1,-3.7740873173384246
-1,-2.2567486309800047
-1,-3.1286447469509815
-1,-2.5495377251737774
-1,-1.1742490069255627
-1,-4.044994554439654
1,1.0139005515170187
-1,-3.8659650882473775
-1,-3.504086571306964
-1,-1.8645654416989959
-1,-3.165230677810639
-1,-2.840584572069583
-1,-0.12149498207230458
-1,-3.760835998446575
-1,-2.22109980309299
-1,-3.5816096635545627
-1,-1.0128469853618656
-1,-3.6682841965467885
-1,-2.5212744328426675
-1,-2.4290575162204053
-1,-2.4491809714989023
-1,-1.0680619572598251
-1,-4.658123067092456
-1,-2.0537790784635175
-1,-3.340797005611162
1,1.7788138673224005
-1,-3.2827807293418783
-1,-1.410742361253058
-1,-1.8536597672130082
-1,-4.977062266007056
-1,-3.5258841408194654
-1,-3.982007311423409
-1,-2.0305689459505016
-1,-2.600605107589351
-1,-3.2366842855462554
-1,-1.3990708066838533
-1,-4.219845070963963
-1,-1.8922223232654678
-1,-2.5513848417716893
-1,-2.727143357905161
-1,-2.2525280015886655
-1,-3.4958470966575
1,5.462019910810076
-1,-3.0492864068158605
-1,-1.0339424811284061
-1,-3.1052004377431994
-1,-4.275818828546577
-1,-1.8007233216339276
-1,-2.0414627424833918
-1,-5.14598175062191
-1,-3.5130143078272984
-1,-1.824944050704685
-1,-3.2621136384918104
-1,-6.594877022959447
-1,-3.2917503443693774
-1,-0.7556669493665378
-1,-3.9811920215529186
-1,-2.514817903030545
-1,-0.10617942345578946
-1,-2.2051217332984434
-1,-2.3415268796732396
-1,-3.3476857713100983
-1,-2.620674198414047
-1,-2.700408332929889
-1,-2.371228610287242
-1,-2.4578181928945795
-1,-2.939683680564909
-1,-1.4963610648993595
-1,-2.602628938236821
-1,-3.0029808032683984
-1,-4.066550177436857
-1,-1.5356417096438584
-1,-2.6688296191668357
-1,-2.769390300604325
-1,-1.105985226574779
-1,-3.4750997478148737
-1,-0.8734757863608621
-1,-3.926095568049867
-1,-2.481568778985247
-1,-3.2957877843598524
-1,-1.4231191015385074
-1,-0.9616724835333041
-1,-3.4501143691882423
1,0.18755213561858453
1,0.4477314319962531
-1,-1.9306500823314148
-1,-2.458135746744731
-1,-1.3527932824676627
-1,-3.738174117285949
-1,-4.042183104848124
-1,-4.006367399265599
-1,-2.994458209493822
-1,-3.5317775727255105
-1,-2.77484978141535
-1,-0.8632432246953844
-1,-3.5171279610872648
-1,-1.6326737776965663
-1,-0.6776100628804278
-1,-0.47661565324867267
-1,-4.2543938550673515
-1,-0.2281379154840072
-1,-1.7062966926349379
-1,-3.0725491077620832
-1,-2.126935770430967
-1,-2.2604151697234074
-1,-4.873300735732601
-1,-0.9379842985287641
-1,-2.235779405289997
-1,-1.4079631865714008
-1,-1.5323480056436958
-1,-4.27026643575104
-1,-0.3951532144389668
-1,-3.3362290511781785
-1,-4.059083677280703
-1,-4.370783993284351
-1,-0.5934513140374602
-1,-3.3165944662280546
-1,-1.2411098265687364
-1,-2.3985837018992355
-1,-4.432376967881923
-1,-2.572929341041853
-1,-3.7558722335483536
-1,-4.8363920263808176
-1,-3.781085266784276
-1,-1.3214623963187146
-1,-2.638628060251956
-1,-2.78792253336611
-1,-1.4405743475549575
-1,-1.2261626488256148
-1,-4.008096808111222
-1,-1.6759904985201861
-1,-2.446642661360349
-1,-2.265902981473898
-1,-1.8580358365175966
-1,-1.722628730229584
-1,-0.7958773136465045
-1,-2.9929624942034865
-1,-3.1573727888806293
-1,-2.5954230783924586
-1,-1.4820311988514252
-1,-3.350083744926155
-1,-0.7986588165123143
-1,-4.906313371575967
-1,-4.422367927545448
-1,-3.428635903816941
1,0.5489560485405658
-1,-2.4989242417261726
-1,-2.6841414611687497
-1,-1.5337588682209908
-1,-1.3406520709986003
-1,-3.8999678976370356
-1,-2.720571254769216
-1,-2.3025987351099104
-1,-3.0283293084672938
-1,-0.29702925537885977
-1,-4.5856743107636895
-1,-1.842310259061379
-1,-2.8423480289182423
-1,-2.6091631336329266
-1,-3.0147031635256027
-1,-2.5439195357178477
-1,-3.086912607785801
-1,-1.1514838110471488
-1,-2.9382382476711952
-1,-4.4535707175917185
-1,-3.485567962722585
-1,-3.831534356626812
1,3.4118795687689385
-1,-3.779544147957276
-1,-1.317746462191698
-1,-0.28072609190918807
-1,-0.0035689375040189875
-1,-2.15866883000115
-1,-2.7995702473473
-1,-0.6600991241478872
-1,-2.702179032424271
-1,-5.056906655612604
-1,-2.59740722443341
-1,-1.1716036278020243
-1,-0.6251597302527458
-1,-3.0442841389983246
-1,-2.959084398037163
-1,-1.4090428832993516
-1,-0.7709813448601051
-1,-2.184240169692204
-1,-2.274642684113075
-1,-2.8106700755520615
-1,-3.603770176979746
-1,-2.4138629038464234
-1,-2.3996374884743483
-1,-1.2748438152461263
-1,-1.461675262360405
-1,-1.444731167930075
-1,-2.703496764732946
-1,-2.5736566197517994
-1,-1.5332284206924665
-1,-2.9164649534932243
-1,-2.4045386953829313
-1,-2.5140998884348167
-1,-3.5605350631674226
-1,-1.1727483034079151
-1,-4.013327796066369
-1,-0.7689872293036726
-1,-5.097796268078261
1,0.17098749818252168
-1,-0.5144994997097363
-1,-1.8545107456362144
-1,-1.971923143124879
-1,-3.663027138973373
-1,-2.6906160070644534
-1,-3.416797602076431
-1,-3.125343670141958
-1,-2.8944013980947543
-1,-3.567019941073244
-1,-3.384430776656531
-1,-2.1570603870000538
-1,-3.9144678322961353
-1,-3.109370525365401
-1,-3.441536196923202
-1,-2.022400105699607
-1,-4.004322581025171
-1,-3.8905843932617215
-1,-1.5752244862169675
-1,-2.71531928413682
-1,-3.725534304478034
-1,-3.449112293935526
-1,-4.241159342126372
-1,-3.7837979022858157
-1,-2.4940343486785204
-1,-2.424410716557664
-1,-2.002120153749746
-1,-4.827802747024237
-1,-3.723929186126152
-1,-4.647815435571712
-1,-2.0752370832770675
-1,-3.387322037431158
-1,-2.0106100908551134
-1,-0.9592544937205912
-1,-1.5522650150235298
-1,-3.2164048563895546
-1,-3.1668351466583444
-1,-3.969164221570619
-1,-2.425116299156808
-1,-4.368897874036807
-1,-4.73165507252938
-1,-2.7538688440004195
-1,-1.716474527302731
-1,-2.616520078465337
-1,-4.043477678438048
-1,-2.7926048497269202
-1,-2.311137714507252
-1,-5.438388524914412
-1,-2.526262175393505
-1,-0.49370266089609793
-1,-2.246410394338337
-1,-1.1996286534255487
1,0.7458111551733613
-1,-6.035057306701302
-1,-3.2893847265910976
-1,-1.968356737187544
-1,-2.652900932788226
-1,-3.9744080542558704
-1,-2.4286795561478334
-1,-0.38932004570575207
-1,-2.711926618617283
-1,-2.848950276634963
-1,-3.3357305474747214
-1,-1.4209025492302385
-1,-2.045643050816716
-1,-5.970866033387477
-1,-2.141970174277873
-1,-3.8752564613372322
-1,-2.0996524847093876
-1,-4.752589836462729
-1,-4.341269992638052
-1,-3.108028646755192
-1,-0.8725564462615956
-1,-1.9504969559172671
